spg,n_atoms,wps,count
100,40,0-0-0-1-1-1-2-3,1
102,6,1-3,1
102,10,1-1-3,4
102,16,1-1-1-3-3,2
102,18,1-1-1-3-3-3,11
102,20,1-1-1-1-2,2
102,22,0-1-1-1-3,1
102,24,0-0-1-1,1
105,18,1-1-2-2-3,3
105,20,0-1-1-3-5,1
105,24,0-1-2-3-3-4-5,1
105,28,0-1-2-2-3-3-4-5,1
107,4,4-4,4
107,6,4-4-4,270
107,8,4-4-4-4,1
107,8,3-4-4,2
107,10,3-4-4-4,89
107,10,4-4-4-4-4,1
107,12,3-4-4-4-4,2
107,14,3-4-4-4-4-4,33
107,14,3-3-4-4-4,1
107,16,2-3-4-4,3
107,16,3-4-4-4-4-4-4,4
107,18,3-3-4-4-4-4-4,4
107,20,2-3-4-4-4-4,6
107,20,2-3-3-4-4,1
107,20,3-4-4-4-4-4-4-4-4,1
107,22,3-4-4-4-4-4-4-4-4-4,1
107,22,3-3-4-4-4-4-4-4-4,5
107,24,1-2-3-4-4,2
107,24,3-3-3-4-4-4-4-4-4,1
107,24,3-3-4-4-4-4-4-4-4-4,3
107,24,2-3-3-4-4-4-4,1
107,26,3-3-4-4-4-4-4-4-4-4-4,1
107,28,1-1-2-4-4,1
107,28,2-2-4-4-4-4-4-4,1
107,28,3-3-3-4-4-4-4-4-4-4-4,1
107,30,1-1-2-3-4,1
107,36,2-2-3-3-4-4-4-4-4-4,1
107,42,1-1-1-2-2-4,1
107,44,0-2-2-3-4-4-4-4,1
107,48,0-1-2-2-3-4-4,1
107,56,2-2-2-3-3-3-3-3-4-4-4-4-4-4,1
107,56,2-2-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,1
107,80,0-1-1-1-1-2-2-2-3-4-4,1
108,16,1-2-3,3
108,24,1-1-3-3,1
108,28,0-1-3,3
108,28,1-1-2-3-3,2
108,32,1-1-2-2-3-3,2
108,32,1-1-1-3-3,2
108,56,0-1-1-1-1-3-3,1
109,8,2-2,6
109,12,2-2-2,39
109,16,2-2-2-2,6
109,20,1-1-2,2
109,20,1-2-2-2,1
109,24,1-1-2-2,10
109,28,1-1-1-2,2
110,104,0-0-0-0-0-0-1,3
111,7,1-10-14,3
111,7,1-9-14,9
111,7,1-11-12-14,1
111,7,1-10-13,1
111,8,1-9-11-14,1
111,9,1-9-10-14,1
111,11,1-1-10-14,1
111,12,1-1-9-11-14,1
111,14,1-1-2-11-12,2
111,14,1-1-2-13-14,2
111,15,1-1-2-11-12-14,1
111,16,1-1-2-11-12-13-14,3
111,16,1-1-9-10-11-12-13-14,1
111,16,1-1-1-8-11-13,1
111,20,1-1-2-9-10-11-12-13-14,3
112,12,0-9-10,2
112,12,0-9-12,1
112,12,0-11-12,1
112,12,0-8-12,1
112,16,0-1-9-13,1
113,6,1-5,1
113,8,1-3-3,1
113,8,1-3-5,13
113,10,1-1-5,1
113,16,0-1-3-4,2
113,16,1-1-1-3-3,2
113,16,0-1-1,2
113,18,0-1-3-3-4,1
113,18,1-1-1-3-3-4,2
113,18,1-1-1-3-3-3,2
113,20,0-1-1-1,4
113,24,0-1-1-1-3-4,1
113,24,0-1-1-1-3-5,32
113,26,0-0-1-1-3,1
113,30,0-0-1-1-1-3,1
113,40,0-0-1-1-1-1-1-3-5,1
113,42,0-0-0-0-1-1-3,1
114,10,0-4,2
114,12,0-3-4,5
114,16,0-1-3-4,1
114,18,0-0-4,2
114,20,0-0-1,1
114,24,0-0-0,2
114,34,0-0-0-0-3,1
114,36,0-0-0-0-1,1
114,52,0-0-0-0-0-0-2,1
115,3,5-9,2
115,3,5-11,1
115,3,5-10,1
115,4,5-9-11,41
115,4,5-8-10,11
115,4,5-10-11,1
115,5,5-6-11,14
115,5,5-8-10-11,5
115,5,5-5-9,1
115,5,5-5-11,1
115,5,5-6-8,14
115,6,5-5-10-11,10
115,6,5-8-9-10-11,3
115,6,5-5-9-11,2
115,7,5-5-8-9-10,11
115,7,5-5-9-10-11,12
115,7,5-5-8-9-11,6
115,7,5-5-8-10-11,4
115,8,5-5-6-8-11,2
115,8,5-5-7-9-10,2
115,8,5-5-8-9-10-11,3
115,8,5-7-8-9-10-11,1
115,9,5-5-5-8-9-11,1
115,10,5-5-5-8-9-10-11,29
115,10,5-5-5-5-10-11,1
115,11,5-5-6-7-8-9-11,1
115,11,5-5-6-7-8-9-10,2
115,11,5-5-5-5-8-9-11,1
115,12,5-5-5-6-7-8-10,4
115,12,5-5-6-6-7-9-11,2
115,12,5-5-5-5-8-9-10-11,1
115,13,5-5-5-5-6-7-10,1
115,14,1-2-5-5-8-9,2
115,15,2-2-4-5-8,1
115,15,5-5-5-5-5-6-7-11,2
115,15,5-5-5-5-5-6-7-10,2
115,15,0-5-5-5-11,2
115,15,5-5-5-5-6-7-8-9-10,2
115,15,5-5-5-5-6-7-8-9-11,1
115,16,1-2-4-8-9-10-11,1
115,16,5-5-5-5-6-7-8-9-10-11,2
115,17,1-2-3-5-9-10-11,1
115,18,1-2-4-5-5-8-9,4
115,18,1-1-2-2-8-10,2
115,20,5-5-5-5-5-5-6-7-8-9-10-11,1
115,20,0-5-5-5-5-8-9-10-11,1
115,23,5-5-5-5-5-5-6-6-7-7-8-9-10,2
115,24,1-1-2-2-3-5-10-11,1
115,24,1-1-2-2-5-5-8-9-10-11,1
115,25,1-1-1-2-2-2-9,1
115,26,5-5-5-5-5-6-6-7-7-7-7-7-9-10,1
115,27,1-1-1-2-2-2-5-8,1
115,27,1-1-1-2-2-2-5-11,2
115,28,1-1-1-2-2-2-5-9-11,5
115,28,1-1-1-2-2-2-5-8-10,2
116,16,0-4-6-9,5
116,16,0-5-6-9,3
116,16,0-5-7-8,1
116,20,0-1-5-7-8,2
116,20,0-1-4-7-8,2
116,24,0-0-1-5,1
117,18,0-1-6-7-8,1
117,20,0-1-2-6-7,1
117,22,0-1-2-6-7-8,1
117,24,0-0-2-6-8,1
117,36,0-0-0-1-2-5-7,1
118,6,2-8,1
118,16,0-3-4,1
118,20,0-2-3-7-8,1
118,22,0-0-3-8,1
118,24,0-0-1-2,1
118,24,0-0-2-5-6,6
118,26,0-0-1-3-7,1
118,32,0-0-2-3-5-6-7-8,1
118,54,0-0-0-0-0-0-6-7-8,1
119,4,7-9,7
119,4,6-9,1
119,4,7-8,2
119,6,5-6,1
119,8,6-7-8-9,794
119,8,5-6-9,3
119,8,5-7-9,7
119,10,5-6-7-9,53
119,12,4-5-7-9,30
119,12,4-5-7-8,2
119,12,4-5-6-8,5
119,12,4-5-6-9,20
119,12,1-6-9,3
119,14,3-6-7-9,2
119,16,4-5-6-7-8-9,32
119,16,5-5-6-7-8-9,1
119,18,4-5-5-5-7,1
119,18,1-4-5-9,1
119,20,4-4-5-5-7-9,1
119,20,4-4-5-5-6-8,1
119,22,4-4-5-5-7-8-9,3
119,22,0-6-8-9,1
119,22,3-4-5-6-7-9,1
119,24,1-3-5-7-9,1
119,24,1-1-4-8-9,2
119,24,1-1-2,7
119,24,1-1-6-7-8-9,6
119,24,0-6-7-8-9,1
119,26,4-4-5-5-5-7-8-9,2
119,26,4-4-5-5-5-6-8-9,1
119,32,4-4-4-5-5-5-5-6-9,1
119,36,0-4-4-5-5-6-9,1
119,40,1-1-2-3-5-6-9,1
119,44,0-1-1-1-7-9,1
119,44,0-1-1-1-6-9,1
119,48,1-1-2-3-4-5-6-7-8-9,1
119,48,0-0-1-6-7-8-9,1
119,54,1-1-1-1-2-3-6-7-9,2
119,56,1-1-1-1-2-3-4-5,1
120,28,0-4-5,2
120,56,0-0-1-2-6-8,1
121,10,1-9,2
121,12,1-8-9,5
121,14,1-6-8,6
121,14,1-7-9,3
121,14,1-6-9,6
121,16,1-6-8-9,157
121,16,1-7-8-9,21
121,16,1-5-7,1
121,18,1-5-7-9,3
121,18,1-6-7-9,1
121,18,1-5-6-9,1
121,20,1-6-7-8-9,2
121,22,1-1-7-9,2
121,24,1-1-6-8-9,6
121,32,1-1-3-4,5
121,32,0-1-7-8-9,1
121,34,1-1-1-6-7-8,1
121,36,1-1-2-5-5-8-9,3
121,44,0-1-1-1-7,2
121,46,0-1-1-1-7-9,1
121,48,0-0-1-4,1
121,48,0-1-1-4-5-7,1
121,48,0-1-1-4-5-6,1
121,58,0-1-1-3-4-5-6-9,4
121,64,0-1-1-1-1-5-6-7-8-9,1
122,8,1,1
122,12,1-4,22
122,12,1-3,1
122,16,1-3-4,95
122,20,1-1-4,1
122,24,0-3-4,1
122,24,0-1,1
122,28,0-1-4,43
122,28,0-1-3,29
122,32,0-1-3-4,3
122,32,0-1-1,3
122,40,0-0-1,1
122,40,0-1-1-3-4,1
122,44,0-0-2-4,3
122,44,0-1-2-2-4,1
122,48,0-0-1-1,1
122,48,0-0-1-3-4,2
122,48,0-0-1-2,2
122,52,0-0-1-1-4,2
122,56,0-1-1-1-2-3-4,1
122,60,0-0-0-2-4,1
122,80,0-0-0-1-1-2-3-4,1
122,84,0-0-0-1-1-1-1-3,1
123,1,19,1
123,1,20,5
123,2,17-20,213
123,2,13,3
123,2,19-20,19
123,2,18-19,3
123,2,17-18,1
123,2,18-20,49
123,2,14,6
123,3,13-20,4
123,3,16-20,5
123,3,15-20,3
123,3,17-18-20,12
123,3,18-19-20,2
123,3,15-19,1
123,3,13-17,5
123,3,14-20,24
123,3,14-17,1
123,4,14-17-18,649
123,4,13-19-20,65
123,4,15-17-19,430
123,4,15-17-20,21
123,4,17-18-19-20,126
123,4,16-18-20,60
123,4,15-19-20,3
123,4,14-17-20,8
123,4,15-18-19,1
123,4,16-17-20,7
123,4,14-19-20,1
123,5,16-17-18-20,36
123,5,13-17-19-20,1
123,5,15-17-19-20,15
123,5,15-17-18-19,3
123,5,12-20,1
123,5,14-17-18-20,1
123,5,13-16-20,3
123,5,16-17-19-20,3
123,5,16-17-18-19,2
123,5,6-20,1
123,6,13-14-17-20,10
123,6,12-17-20,26
123,6,13-15-19-20,8
123,6,13-16-19-20,3
123,6,12-18-19,6
123,6,13-16-17-20,24
123,6,15-16-19-20,3
123,6,13-14-18-19,5
123,6,14-15-17-18,2
123,6,14-15-17-20,7
123,6,12-19-20,1
123,6,13-14-14,1
123,6,13-13-19-20,1
123,6,13-15-18-19,2
123,7,12-18-19-20,100
123,7,11-16-20,8
123,7,12-17-18-20,3
123,7,12-17-19-20,1
123,7,13-14-18-19-20,1
123,7,15-16-17-19-20,1
123,7,13-14-16-19,1
123,7,13-14-17-18-20,1
123,7,13-14-17-18-19,1
123,8,13-14-17-18-19-20,10
123,8,12-17-18-19-20,33
123,8,13-13-14-17-20,1
123,8,13-13-14-19-20,4
123,8,12-13-19-20,51
123,8,11-16-17-20,1
123,8,13-14-16-19-20,6
123,8,13-14-14-17-18,5
123,8,13-14-15-19-20,1
123,8,12-13-18-19,1
123,8,12-14-17-18,1
123,8,11-16-19-20,2
123,8,15-16-17-18-19-20,1
123,9,12-13-17-19-20,35
123,9,12-14-17-18-19,5
123,9,12-14-17-19-20,4
123,9,12-13-18-19-20,4
123,9,12-14-18-19-20,2
123,9,13-14-15-16-18,1
123,9,13-14-16-18-19-20,1
123,9,12-13-17-18-19,1
123,9,13-14-15-16-20,1
123,9,13-14-14-17-18-19,1
123,10,12-13-14-17-20,10
123,10,13-14-15-16-19-20,7
123,10,13-14-15-16-17-18,2
123,10,13-13-14-14-17-20,9
123,10,12-14-17-18-19-20,7
123,10,11-16-17-18-19-20,3
123,10,13-13-14-14-18-19,4
123,10,12-13-17-18-19-20,7
123,10,11-15-16-17-19,1
123,11,12-13-14-16-20,28
123,11,12-13-15-17-19-20,1
123,11,12-13-16-18-19-20,1
123,11,12-13-14-17-18-20,2
123,11,12-13-14-15-19,3
123,11,12-14-14-17-18-20,2
123,12,12-13-14-14-17-20,8
123,12,12-13-14-16-18-20,6
123,12,12-13-13-14-17-19,4
123,12,12-14-14-17-18-19-20,3
123,12,13-13-14-15-16-17-20,1
123,12,12-13-14-16-18-19,1
123,12,12-13-13-17-18-19-20,2
123,12,13-13-13-14-14-19-20,3
123,12,13-13-14-14-17-18-19-20,2
123,12,12-13-13-14-17-20,1
123,12,13-13-13-13-14-19-20,1
123,12,12-13-13-14-18-19,1
123,13,12-13-14-14-17-18-20,17
123,13,12-13-14-14-15-20,1
123,13,13-13-14-14-15-16-20,1
123,13,12-13-14-15-17-18-19,1
123,13,12-13-14-14-18-19-20,1
123,13,12-13-13-14-18-19-20,1
123,13,12-13-13-14-17-19-20,1
123,14,12-13-14-14-15-17-20,19
123,14,12-13-13-14-15-17-18,1
123,14,12-12-13-14-19-20,1
123,14,13-13-14-14-15-16-17-20,3
123,14,1-13-13-19-20,4
123,14,4-12-18-20,2
123,15,12-13-14-14-16-18-19-20,1
123,15,13-13-14-14-14-14-14-20,1
123,16,3-15-16-17-18-19-20,2
123,16,12-13-14-14-14-15-17-20,3
123,16,12-13-13-14-15-16-18-19,3
123,16,12-13-13-13-14-14-19-20,4
123,16,12-12-13-14-17-18-19-20,2
123,16,12-13-13-14-14-16-17-18,1
123,16,12-13-13-14-14-15-19-20,1
123,16,12-13-13-14-14-16-19-20,7
123,18,7-8-10-11-17-19,1
123,18,10-11-12-13-14-17-20,3
123,19,12-12-13-14-14-14-17-18-19,1
123,19,12-12-13-13-13-14-18-19-20,2
123,19,12-13-13-13-14-14-15-16-17,3
123,19,3-12-15-16-17-19-20,1
123,19,3-13-14-15-16-17-18-20,1
123,19,7-9-10-15-16-17-18-20,1
123,19,12-12-13-14-14-14-17-18-20,2
123,19,1-8-11-17-19-20,1
123,20,12-13-13-14-14-14-15-16-19-20,3
123,20,12-12-13-13-14-14-16-18-19,1
123,20,12-12-13-13-13-14-14-19-20,3
123,20,12-12-13-13-14-14-15-17-20,1
123,20,12-12-13-13-14-14-16-18-20,7
123,20,7-9-10-15-16-17-18-19-20,2
123,20,12-13-13-13-14-14-15-16-17-18,1
123,20,10-11-12-13-14-17-18-19-20,3
123,20,12-12-13-13-14-14-14-17-18,1
123,20,12-12-13-13-13-14-17-18-19-20,1
123,21,1-6-13-13-13-14-20,1
123,21,12-12-13-13-14-14-15-17-18-19,1
123,23,3-11-12-13-14-16-20,4
123,24,12-12-13-13-14-14-14-14-15-17-20,1
123,24,12-12-13-13-13-13-14-14-15-17-19,1
123,25,12-12-13-13-14-14-14-14-16-18-19-20,1
123,25,12-12-13-13-13-13-14-14-16-17-18-20,1
123,25,12-12-13-13-14-14-14-14-15-17-19-20,1
123,28,1-1-13-13-13-13-14-19-20,2
124,10,1-13,3
124,12,1-11-13,16
124,12,1-11-12,1
124,22,0-9-13,2
124,22,0-6-13,2
124,22,0-6-12,1
125,10,1-13,1
125,12,1-12-13,5
125,14,1-7-11,6
125,14,1-10-11-13,1
125,18,1-6-8-13,2
125,20,1-7-10-11-12-13,1
125,30,1-1-6-7-7-11,1
125,30,1-1-6-7-10-11-13,1
125,38,0-1-3-8-12,5
125,48,0-1-2-4-5,1
126,24,0-7-9-10,4
126,28,0-6-7-8,6
127,6,4-11,3
127,6,5-10,1
127,8,5-9-10,3
127,8,4-8-11,2
127,10,4-5-11,198
127,10,4-4-11,14
127,10,4-5-10,6
127,10,4-8-10-11,3
127,10,5-9-10-11,4
127,10,5-8-9-10,1
127,12,4-7-8-9,1
127,12,5-7-9-11,3
127,14,3-4-8,7
127,14,4-5-8-10-11,2
127,16,3-4-7,1
127,16,4-5-6-7,2
127,18,1-5-7-10,2
127,18,1-4-8-10-11,13
127,20,2-5-5-9-11,23
127,20,2-4-5-7,15
127,20,3-4-5-7,2
127,20,2-4-5-10-11,1
127,22,1-4-5-8-10-11,6
127,22,3-4-4-5-11,1
127,22,1-4-5-7-11,1
127,24,1-2-5-9-11,2
127,26,1-4-5-6-7-11,1
127,28,2-2-5-5-9-11,1
127,30,0-4-5-6-11,2
127,30,2-3-4-5-5-11,1
127,30,1-3-4-5-7-10,1
127,32,1-1-4-5-5-7,1
127,38,2-3-3-4-5-8-9-11,2
128,14,1-4-8,1
128,18,1-4-5-8,9
128,20,1-4-5-7-8,4
128,20,1-2-4,2
128,22,1-2-4-7,6
128,22,1-2-4-8,5
128,36,0-1-2-7-8,3
128,38,0-1-2-4-8,1
128,44,0-1-2-4-6-7-8,2
128,54,0-1-1-2-4-4-5-8,1
129,2,8,2
129,4,8-8,127
129,4,8-10,35
129,6,8-8-10,477
129,6,8-8-8,11
129,6,8-9-10,26
129,6,8-8-9,20
129,8,8-8-9-10,200
129,8,8-8-8-10,16
129,8,8-8-8-9,24
129,8,7-8-8,1
129,10,8-8-8-9-10,99
129,10,8-8-8-8-9,1
129,10,5-8-8-10,1
129,10,8-8-8-8-8,1
129,10,6-8-8-10,1
129,12,2-8-10,4
129,12,8-8-8-8-8-8,2
129,12,5-8-8-8-9,2
129,14,2-8-8-10,4
129,14,1-8-9-10,1
129,14,5-8-8-8-8-8,17
129,14,5-8-8-8-8-9,3
129,14,2-8-8-9,1
129,14,2-7-8,1
129,14,5-8-8-8-8-10,3
129,16,5-8-8-8-8-8-10,16
129,16,1-8-8-9-10,2
129,16,2-8-8-8-10,1
129,16,2-7-8-9,1
129,16,5-8-8-8-8-9-10,1
129,16,8-8-8-8-8-8-8-8,2
129,16,2-5-8-8,1
129,16,1-5-8-8,1
129,18,1-8-8-8-9-10,10
129,18,2-6-8-8-10,8
129,18,2-7-8-8-9,7
129,18,2-8-8-8-9-10,3
129,18,1-8-8-8-8-9,1
129,20,2-5-8-8-8-8,2
129,20,1-8-8-8-8-9-10,1
129,22,1-2-8-8-9,1
129,24,2-2-6-8-10,3
129,32,1-1-2-6-8-10,1
129,34,1-2-2-7-8-8-9,1
129,34,1-1-2-2-8,1
129,36,0-2-2-8-9,1
129,36,0-2-2-8-10,1
129,64,0-1-2-2-3-5-7-8-8-8-8,1
130,16,1-4-4,1
130,28,0-1-4,3
130,32,0-1-4-5,1
130,32,0-1-4-4,2
130,36,0-1-4-4-5,1
130,60,0-0-0-1-4,1
130,64,0-0-0-1-4-5,1
131,4,13-14,3
131,4,13-15,9
131,4,12-14,1
131,4,14-16,1
131,6,8-15,2
131,6,13-15-16,12
131,6,9-13,3
131,8,13-14-15-17,2
131,8,7-13-16,2
131,8,6-8,1
131,10,5-7-13,12
131,12,1-15-17,1
131,12,5-6-8,1
131,14,4-8-15,2
131,14,4-6-14,1
131,14,3-9-15,1
131,16,4-12-14-16-17,1
132,10,7-11-12,1
132,16,1-7-12-15,3
132,18,1-7-11-12,1
132,18,1-7-11-14,2
132,20,1-1-12-15,1
132,24,2-4-7-10,1
134,10,9-11-13,2
134,16,8-9-11-12-13,2
134,48,0-0-1-1,1
134,50,0-0-1-1-13,1
135,8,1,1
135,24,1-1-2,2
135,24,1-1-5-7,1
135,28,1-1-2-5,5
135,32,1-1-1-2,4
135,40,0-1-3-6-7,1
136,4,5,2
136,6,5-10,101
136,6,5-9,3
136,8,4-5,2
136,12,4-7-9-10,4
136,12,5-7-9-10,2
136,14,2-4-9,26
136,14,5-6-7-10,3
136,14,2-5-9,1
136,14,2-5-10,9
136,16,1-5-6,2
136,16,1-5-8,10
136,18,1-5-6-10,33
136,18,1-4-6-9,5
136,18,1-5-6-9,3
136,18,1-4-6-10,2
136,18,2-5-5-10,1
136,20,2-4-4-5,5
136,20,1-4-5-7,20
136,20,1-5-6-8,2
136,20,1-5-6-7,1
136,20,4-5-6-7-9-10,1
136,20,2-4-5-5,1
136,22,1-1-5-10,1
136,24,2-2-4-5,2
136,24,1-5-6-7-8,1
136,26,1-4-5-6-7-10,5
136,26,1-4-5-6-7-9,1
136,28,1-2-5-6-7,1
136,28,2-2-4-5-5,8
136,28,1-2-5-7-9-10,1
136,30,1-2-2-5-10,3
136,42,0-1-4-5-6-7-10,1
136,48,0-1-1-4-5-6-7,1
137,6,4-6,3
137,6,4-7,1
137,12,1-6-7,2
137,12,4-5-6-7,2
137,16,1-1,1
137,18,1-1-7,7
137,18,1-1-6,10
137,18,1-2-7,1
137,18,1-4-5-7,1
137,20,1-2-4,3
137,22,1-2-4-7,11
137,22,1-2-4-6,9
137,24,1-2-4-5,2
137,24,1-2-4-6-7,1
137,34,1-1-1-4-5-6,1
137,40,0-1-1-1,1
137,40,1-1-1-1-1,1
137,40,1-1-1-2-4-5,1
137,40,1-1-2-3-4-6-7,2
137,42,1-1-1-1-1-6,1
137,46,0-1-1-2-4-6,1
137,80,0-0-1-1-1-2-2-4-6-7,1
138,8,5-7,2
138,8,5-6,1
138,16,1-5-8,1
138,16,1-1,1
138,16,0,1
138,28,1-1-5-6-9,1
138,28,1-1-5-7-9,1
138,36,1-1-5-5-7-8-9,1
138,44,0-1-1-3-6,1
139,2,14,31
139,2,13,1
139,4,13-14,10
139,4,10,4
139,6,10-14,126
139,6,10-13,6
139,6,11-14,22
139,8,11-13-14,939
139,8,10-10,8
139,8,10-13-14,1
139,8,7,2
139,10,10-11-14,1084
139,10,10-10-14,46
139,10,10-11-13,4
139,10,10-12-14,2
139,10,10-10-13,6
139,10,11-12-14,1
139,12,10-11-13-14,46
139,12,10-10-12,73
139,12,10-10-13-14,8
139,14,10-10-12-14,132
139,14,10-11-12-14,21
139,14,8-10-14,2
139,14,7-11-14,20
139,14,10-10-12-13,11
139,14,10-10-10-14,3
139,14,5-11-14,2
139,14,10-10-11-14,1
139,14,10-11-12-13,3
139,16,10-10-11-12,24
139,16,8-10-13-14,5
139,16,10-11-12-13-14,7
139,16,5-7,1
139,16,7-10-13-14,3
139,16,10-10-11-13-14,2
139,16,9-11-13-14,1
139,16,7-10-11,3
139,16,3,1
139,18,10-10-11-12-13,21
139,18,10-10-11-12-14,17
139,18,8-10-10-14,8
139,18,6-7-14,5
139,18,8-10-11-14,3
139,18,9-10-12-13,2
139,18,7-10-12-14,1
139,18,7-10-11-14,5
139,18,10-10-10-11-14,1
139,20,6-10-10-11,3
139,20,10-10-10-10-13-14,11
139,20,6-10-11-13-14,9
139,20,7-10-11-13-14,12
139,20,10-10-10-11-12,4
139,20,10-10-10-11-13-14,1
139,20,8-10-11-13-14,1
139,22,8-10-10-10-14,7
139,22,8-10-10-10-13,5
139,22,7-10-11-12-14,7
139,22,8-10-10-11-14,3
139,24,8-10-10-10-13-14,36
139,24,2-11-13-14,5
139,24,8-10-10-11-13-14,3
139,24,5-6-7,7
139,24,8-10-10-10-11,1
139,26,5-6-9-14,93
139,26,8-10-10-10-11-13,5
139,26,8-10-10-10-11-14,3
139,26,7-9-10-11-14,1
139,26,5-6-7-14,1
139,26,2-10-12-14,2
139,26,7-7-10-11-13,1
139,26,2-5-14,1
139,28,10-10-10-10-10-10-13-14,5
139,28,8-10-10-10-10-13-14,3
139,28,8-10-10-10-11-13-14,6
139,28,8-10-10-10-10-10,1
139,28,7-8-10-10-13-14,1
139,28,7-7-10-11-13-14,1
139,30,8-10-10-10-11-12-14,1
139,30,10-10-10-10-10-11-12-14,1
139,30,2-10-11-12-13,1
139,30,8-10-10-10-10-10-14,1
139,30,8-8-10-10-11-14,1
139,32,8-8-10-10-11-13-14,1
139,32,2-6-10-11,6
139,32,2-10-11-12-13-14,1
139,32,1-7-12-13-14,1
139,34,8-10-10-10-10-10-12-14,9
139,34,8-10-10-10-10-11-12-14,1
139,34,2-8-11-12-13,1
139,34,2-10-10-11-12-14,2
139,34,1-7-10-12-14,3
139,36,2-8-11-12-13-14,1
139,36,2-10-10-11-12-13-14,1
139,36,1-7-9-13-14,1
139,38,8-10-10-10-10-10-10-10-14,1
139,38,2-10-10-10-11-12-14,2
139,40,4-5-7-12-13-14,1
139,40,2-5-7-10-11,1
139,42,8-8-10-10-10-10-10-11-14,1
139,46,8-8-10-10-10-10-10-10-11-14,1
139,48,2-3-5-10-11,9
139,48,1-6-7-10-11-12-13-14,1
139,58,8-8-10-10-10-10-10-10-10-10-11-12-13,1
139,60,4-5-5-6-7-7-10,2
139,76,1-2-2-5-7-10-11-13-14,2
139,84,1-1-2-6-7-7-10-10-11,1
139,96,0-1-3-4-6-7,1
140,8,5,5
140,12,5-11,2
140,12,5-12,83
140,12,5-10,2
140,16,5-5,1
140,16,5-11-12,35
140,16,5-9-12,9
140,16,5-10-12,2
140,16,5-10-11,1
140,20,5-10-11-12,18
140,20,5-5-12,7
140,20,5-9-11-12,5
140,20,5-9-10-11,1
140,24,1-9-12,17
140,24,1-9-10,1
140,24,1-10-12,7
140,24,5-7-10-11,1
140,28,2-5-12,10
140,28,1-5-12,7
140,28,1-9-11-12,1
140,32,1-5-10-12,124
140,32,2-5-11-12,36
140,32,2-5-9-12,6
140,36,1-5-10-11-12,36
140,36,1-1-12,1
140,40,1-5-7-10-11,1
140,44,2-5-5-5-12,1
140,44,1-5-6-7-11,1
140,56,1-1-2-9-12,10
140,56,2-3-5-8-9-10,2
140,56,1-2-7-8-9-10,1
140,64,0-1-5-9-10,1
140,64,0-5-5-6-11-12,1
140,68,1-2-3-5-10-11-12,1
140,80,0-1-5-5-6-10-12,1
140,108,0-2-4-5-5-5-5-10-11-12,1
141,4,7,8
141,4,8,3
141,8,7-8,10
141,12,4-7,34
141,12,6-7,2
141,12,4-8,23
141,12,5-8,2
141,16,4-7-8,41
141,16,4-4,5
141,16,4-6,2
141,16,4-5,2
141,20,4-5-7,2
141,20,4-6-8,2
141,20,4-5-8,3
141,20,1-8,5
141,20,1-7,1
141,24,3-7-8,6
141,24,1-7-8,69
141,24,4-4-7-8,3
141,24,1-4,1
141,24,1-5,3
141,24,4-4-4,4
141,24,1-6,1
141,28,1-4-8,1
141,28,1-6-7,55
141,28,1-5-8,27
141,28,4-5-6-8,1
141,28,4-4-4-8,1
141,28,4-4-4-7,1
141,28,4-5-6-7,1
141,28,3-4-8,1
141,28,3-4-7,1
141,32,4-4-4-4,4
141,32,1-6-7-8,2
141,32,1-5-7-8,4
141,32,1-5-6,4
141,40,2-4-4-6,1
141,40,2-4-4-5,1
141,40,1-1-6,1
141,44,4-4-4-4-4-7,1
141,44,2-4-4-6-7,1
141,48,1-2-4-4,5
141,48,0-6-7-8,4
141,48,1-2-4-5,1
141,48,0-5-7-8,1
141,80,1-1-1-3-4-7-8,1
141,80,1-1-1-1-4-5,1
141,88,1-1-1-4-4-4-4-7-8,1
141,128,0-1-1-1-2-3-4-7-8,2
142,32,1-2,1
142,40,0-5,1
142,48,0-2,1
142,56,1-3-3-6,2
142,72,0-0-5,1
142,72,0-2-3-6,1
142,88,0-0-2-6,1
142,96,0-0-2-5-6,6
143,5,0-2-3,1
143,9,0-0-1-2-3,2
143,18,0-0-0-0-1-1-2-2-3-3,3
143,18,0-0-0-0-0-0,2
143,21,0-0-0-0-1-1-1-2-2-2-3-3-3,1
143,22,0-0-0-0-0-0-1-2-3-3,1
143,23,0-0-0-0-0-1-1-2-2-2-3-3-3,1
143,23,0-0-0-0-0-0-1-1-2-2-3,10
143,23,0-0-0-0-0-0-1-2-2-3-3,8
143,23,0-0-0-0-0-0-1-1-2-3-3,10
143,24,0-0-0-0-0-0-1-1-2-2-3-3,2
143,27,0-0-0-0-0-0-0-0-1-2-3,1
143,30,0-0-0-0-0-0-1-1-1-1-2-2-2-2-3-3-3-3,2
143,42,0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3,1
144,6,0-0,2
144,15,0-0-0-0-0,6
144,24,0-0-0-0-0-0-0-0,7
144,27,0-0-0-0-0-0-0-0-0,1
144,30,0-0-0-0-0-0-0-0-0-0,1
145,9,0-0-0,3
145,24,0-0-0-0-0-0-0-0,1
145,27,0-0-0-0-0-0-0-0-0,1
146,15,0-1-1,7
146,21,0-1-1-1-1,1
146,24,0-0-1-1,11
146,27,0-0-1-1-1,11
146,30,0-0-1-1-1-1,27
146,33,0-0-0-1-1,6
146,33,0-0-1-1-1-1-1,2
